0002818475-0001-7,TEDPANICH INC,AMAZING SIAM,9839 TOPANGA CANYON BLVD,CHATSWORTH,9839 TOPANGA CANYON 91311-4006,,,,722110,Full-service restaurants,12,01/01/2014,,"(34.2494, -118.6061)"
0000486068-0038-2,CHIPOTLE MEXICAN GRILL INC,CHIPOTLE MEXICAN GRILL 1913,3183 WILSHIRE BLVD SUITE #195,LOS ANGELES,3183 WILSHIRE 90010-1280,1401 WYNKOOP STREET SUITE #500,DENVER,80202-1729,722110,Full-service restaurants,10,06/19/2013,,"(34.0617, -118.2911)"
0000994532-0001-5,BICH HOA TRANG,,13796 FOOTHILL BLVD #110,SYLMAR,13796 FOOTHILL 91342-3165,,,,722110,Full-service restaurants,7,01/01/2000,,"(34.31, -118.4336)"
0002780692-0001-8,JUAN C SHINZATO,POLLO'S SHERMAN,14519 SHERMAN WAY,VAN NUYS,14519 SHERMAN 91405-2211,14519 SHERMAN WAY,VAN NUYS,91405-2211,722110,Full-service restaurants,6,10/06/2014,,"(34.2011, -118.4494)"
0002756001-0002-4,ZI FA LIN,LOUISIANA FRIED CHICKEN & HONG 2,12730 S FIGUEROA STREET #101,LOS ANGELES,12730 FIGUEROA 90061-1257,,,,722110,Full-service restaurants,15,11/10/2014,,"(33.9171, -118.2828)"
0002789920-0001-3,PEDRO & ELVIRA AGUAYO,MI PUEBLO RESTAURANT,12516  1/2 VANOWEN STREET,NORTH HOLLYWOOD,12516 VANOWEN 91605-5320,7841 ALLOTT AVENUE,VAN NUYS,91402-6409,722110,Full-service restaurants,2,12/01/2014,,"(34.1939, -118.4055)"
0002851740-0001-2,"SWEETIE PIES HOLLYWOOD, LLC",TJ'S SWEETIE PIES NOHO,5230 LANKERSHIM BLVD,NORTH HOLLYWOOD,5230 LANKERSHIM 91601-3109,POST OFFICE BOX #533,NORTH HOLLYWOOD,91603-0533,722110,Full-service restaurants,2,06/02/2015,,"(34.1654, -118.3749)"
0002835370-0001-7,"MITAKI-SUN, INC.",MITAKI JAPANESE RESTAURANT,1234 WILSHIRE BLVD #105,LOS ANGELES,1234 WILSHIRE 90017-1970,,,,722110,Full-service restaurants,1,05/20/2015,,"(34.0532, -118.2654)"
0002812754-0002-4,ERIC GREENSPAN,,10250 SANTA MONICA BLVD #FC 6,LOS ANGELES,10250 SANTA MONICA 90067-6501,7461 MELROSE AVENUE,LOS ANGELES,90046-7525,722110,Full-service restaurants,5,01/01/2015,,"(34.0594, -118.4208)"
0002701803-0001-2,ARONOVA INC,UNION BUFFET,11819 WILSHIRE BLVD SUITE #106A,LOS ANGELES,11819 WILSHIRE 90025-6627,,,,722110,Full-service restaurants,11,09/09/2013,,"(34.0479, -118.4627)"
0002832231-0001-7,"EUREKA RESTAURANT GROUP, LLC",EUREKA!,6250 TOPANGA CANYON BLVD UNIT #1505,WOODLAND HILLS,6250 TOPANGA CANYON 91367-2236,12101 CRENSHAW BLVD SUITE #400,HAWTHORNE,90250-3469,722110,Full-service restaurants,3,09/17/2015,,"(34.1838, -118.6058)"
0002867747-0001-4,SQUARE HEART LLC,KISS MY GRITS,846 N CAHUENGA BLVD,LOS ANGELES,846 CAHUENGA 90038-3704,1976 S LA CIENEGA BLVD SUITE #619,LOS ANGELES,90034-1627,722110,Full-service restaurants,13,11/13/2015,,"(34.0861, -118.3287)"
0000389899-0001-1,OCEAN VIEW FOODS INC,JACK IN THE BOX 344,9433 RESEDA BLVD,NORTHRIDGE,9433 RESEDA 91324-2930,23801 CALABASAS ROAD SUITE #2002,CALABASAS,91302-1569,722110,Full-service restaurants,12,08/29/2003,,"(34.2415, -118.536)"
0000790633-0001-8,MOUN OF TUNIS INC,MOUN OF TUNIS RESTAURANT,7445 1/2 W SUNSET BLVD,LOS ANGELES,7445 SUNSET 90046-3403,,,,722110,Full-service restaurants,4,02/01/1990,,"(34.098, -118.352)"
0000350444-0088-8,SODEXO AMERICA LLC,SODEXO AMERICA LLC @39456549,700 N ALAMEDA STREET,LOS ANGELES,700 ALAMEDA 90012-3352,POST OFFICE BOX #352,BUFFALO,14240-0352,722110,Full-service restaurants,14,03/01/2014,,"(34.0554, -118.2376)"
0002848506-0001-3,HOOK'D FISH GRILL,HOOK'D FISH GRILL,10176 RESEDA BLVD,NORTHRIDGE,10176 RESEDA 91324-1487,,,,722110,Full-service restaurants,12,08/14/2015,,"(34.2555, -118.536)"
0002569169-0001-0,"CHOP STOP, INC",,17332 VENTURA BLVD,ENCINO,17332 VENTURA 91316-3904,4515 OCEAN VIEW BLVD SUITE #315,LA CANADA FLINTRIDGE,91011-1438,722110,Full-service restaurants,5,07/20/2011,,"(34.1609, -118.5104)"
0002851543-0001-0,"GREY DOG, LLC.",,12112 SANTA MONICA BLVD,LOS ANGELES,12112 SANTA MONICA 90025,1445 5TH STREET,SANTA MONICA,90401-2401,722110,Full-service restaurants,11,09/30/2015,,"(34.0404, -118.4635)"
0002782489-0001-4,ASHOKA INDIAN KITCHEN LLC,AGRA INDIAN KITCHEN,2553 LINCOLN BLVD,VENICE,2553 LINCOLN 90291-5042,,,,722110,Full-service restaurants,11,10/15/2014,,"(33.9912, -118.4484)"
0000267458-0015-6,"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7404,18025 VENTURA BLVD,ENCINO,18025 VENTURA 91316-3517,1 CENTERPOINTE DRIVE SUITE #400,LA PALMA,90623-2530,722110,Full-service restaurants,5,11/27/2000,,"(34.1648, -118.5253)"
0002781528-0001-9,PIG AND PIE INC,,1500 COLORADO BLVD,LOS ANGELES,1500 COLORADO 90041-1425,,,,722110,Full-service restaurants,14,04/06/2014,,"(34.1392, -118.1981)"
0002857430-0001-8,"WMG CASA, INC.",CASA DE SORIA RESTAURANT #2,21911 ROSCOE BLVD,CANOGA PARK,21911 ROSCOE 91304-3959,8020 DEERING AVENUE,CANOGA PARK,91304-5010,722110,Full-service restaurants,3,10/05/2015,,"(34.2196, -118.6045)"
0002832185-0003-1,PJCA-3 LP,PAPA JOHN'S PIZZA,701 W CESAR E CHAVEZ AVENUE,LOS ANGELES,701 CESAR E CHAVEZ 90012-2104,2370 ROSCOMARE ROAD,LOS ANGELES,90077-1835,722110,Full-service restaurants,1,07/27/2015,,"(34.0606, -118.2438)"
0002113277-0001-5,"JINSANG USA, INC",LA JINSANG,2949   W OLYMPIC BLVD,LOS ANGELES,2949 OLYMPIC 90006-2505,,,,722110,Full-service restaurants,10,04/01/2006,,
0002789624-0001-7,DIDIM FOOD USA INC,,3460 W 8TH STREET,LOS ANGELES,3460 8TH 90005-2518,3418 KILDARE COURT,BURBANK,91504-1665,722110,Full-service restaurants,10,11/12/2014,,"(34.0576, -118.3053)"
0002451039-0002-9,JUAN NUNEZ ALVARADO,TAQUERIA LA CHISPITA,1157 N WESTERN AVENUE,LOS ANGELES,1157 WESTERN 90029-1024,,,,722110,Full-service restaurants,13,11/12/2014,,"(34.0919, -118.3091)"
0002521470-0001-3,YAMATO KURA LLC,YAMATO WESTWOOD,1099 WESTWOOD BLVD,LOS ANGELES,1099 WESTWOOD 90024-2902,23133 HAWTHORNE BLVD SUITE #204,TORRANCE,90505-3729,722110,Full-service restaurants,5,08/31/2010,,"(34.0608, -118.4454)"
0000720983-0001-6,LOPATY NORTH HOLLYWOOD CARRY OUT RESTAURANT INC,MCDONALD'S,12919 VICTORY BLVD,N HOLLYWOOD,12919 VICTORY 91606-2923,18747 SHERMAN WAY SUITE #227,RESEDA,91335-4055,722110,Full-service restaurants,2,01/01/1965,,"(34.1866, -118.4145)"
0002833831-0001-3,WANJUN YANG,SPICE UP,22919 VENTURA BLVD,WOODLAND HILLS,22919 VENTURA 91364-1206,,,,722110,Full-service restaurants,3,05/10/2015,,"(34.1651, -118.6259)"
0000778701-0001-1,ISIDRO GARIBAY/GUADALUPE M GARIBAY,CASA GARIBAY,712 S PACIFIC AVENUE,SAN PEDRO,712 PACIFIC 90731-3204,,,,722110,Full-service restaurants,15,07/15/1990,,"(33.7374, -118.2879)"
0002854288-0001-4,SG BREWHOUSE LLC,ARTS DISTRICT BREWING COMPANY,808 TRACTION AVENUE,LOS ANGELES,808 TRACTION 90013-1845,515 W 7TH STREET SUITE #300,LOS ANGELES,90014-2500,722110,Full-service restaurants,14,09/15/2015,,"(34.0451, -118.2357)"
0000877764-0001-5,JORGE CANSECO,TRES AMIGOS RESTAURANT,4869 SANTA MONICA BLVD,LOS ANGELES,4869 SANTA MONICA 90029-2633,,,,722110,Full-service restaurants,13,08/02/2004,,"(34.0908, -118.2952)"
0000603870-0001-4,HIRO AND NICK CO INC,KUSHIYU,18713 VENTURA BLVD,TARZANA,18713 VENTURA 91356-3302,,,,722110,Full-service restaurants,3,09/01/1987,,"(34.1707, -118.5409)"
0002844432-0001-9,"AR RESTAURANT GROUP, LLC",,13539 VENTURA BLVD,SHERMAN OAKS,13539 VENTURA 91423-3825,,,,722110,Full-service restaurants,4,01/15/2015,,"(34.1475, -118.4284)"
0000147979-0003-7,KABUKI RESTAURANTS INC,KABUKI JAPANESE RESTAURANT,1545 VINE STREET,LOS ANGELES,1545 VINE 90028-7304,4465 WILSHIRE BLVD SUITE #100,LOS ANGELES,90010-3704,722110,Full-service restaurants,13,06/04/2004,,"(34.0989, -118.3266)"
0002799008-0001-5,NATIVIDAD G SOTOMAYOR,ILOPANGO'S LAKE,1744 VENICE BLVD,LOS ANGELES,1744 VENICE 90006-4527,,,,722110,Full-service restaurants,1,09/15/2014,,"(34.0442, -118.293)"
0002829272-0002-9,COTTI FOODS PIZZA CALIFORNIA,PIEOLOGY #8051,9118 RESEDA BLVD,NORTHRIDGE,9118 RESEDA 91324-3030,29889 SANTA MARGARITA PARKWAYS,RANCHO SANTA MARGARITA,92688-3609,722110,Full-service restaurants,12,03/10/2015,,"(34.2357, -118.536)"
0002826598-0001-8,CIABATTA BAR HOLLYWOOD LLC,,6464 W SUNSET BLVD,LOS ANGELES,6464 SUNSET 90028-8001,,,,722110,Full-service restaurants,13,05/06/2015,,"(34.0979, -118.3311)"
0000528853-0002-2,POLLO WEST CORP,EL POLLO LOCO #3773,7851 FOOTHILL BLVD,SUNLAND,7851 FOOTHILL 91040-2961,5050 KANAN ROAD,AGOURA HILLS,91301-2516,722110,Full-service restaurants,7,07/24/2014,,"(34.2596, -118.3043)"
0002620383-0001-1,EGG CANOGA LLC,,20901 SHERMAN WAY,CANOGA PARK,20901 SHERMAN 91303-1743,10638 PAINTER AVENUE UNIT #C,SANTA FE SPRINGS,90670-6655,722110,Full-service restaurants,3,06/08/2012,,"(34.2011, -118.5885)"
0002743368-0004-1,BFB LLC,QUIERES TACOSWAY MEXICAN RESTAURANT,8341 TAMPA AVENUE,NORTHRIDGE,8341 TAMPA 91324-4255,18205 RAYEN STREET,NORTHRIDGE,91325-2741,722110,Full-service restaurants,12,07/08/2015,,"(34.2215, -118.5535)"
0002786546-0001-3,MESHUGA 4 SUSHI ENCINO,,15928 VENTURA BLVD,ENCINO,15928 VENTURA 91436-4401,16501 ALYSE COURT,ENCINO,91436-4827,722110,Full-service restaurants,5,10/28/2014,,"(34.1558, -118.4798)"
0002835890-0001-5,THAI FUSHION BISTRO LLC,,6401 PLATT AVENUE #5,WEST HILLS,6401 PLATT 91307-3200,,,,722110,Full-service restaurants,3,07/25/2015,,"(34.1866, -118.6427)"
0002776832-0001-0,CARLOS BENITEZ DEL VALLE,EL TACO LLAMA,15708 VANOWEN STREET,VAN NUYS,15708 VANOWEN 91406-5029,,,,722110,Full-service restaurants,6,10/01/2014,,"(34.1939, -118.4751)"
0002811914-0001-1,JUNG HO YOON,BBQ TERIYAKI AND SUSHI,18855 VENTURA BLVD,TARZANA,18855 VENTURA 91356-3304,,,,722110,Full-service restaurants,3,03/05/2015,,"(34.1719, -118.5439)"
0002628434-0001-3,SHISHA PARTNERS LLC,SHISHA CAFE LOUNGE,18000 VENTURA BLVD UNIT #5 & 6,ENCINO,18000 VENTURA 91316-3524,,,,722110,Full-service restaurants,5,10/30/2012,,"(34.1645, -118.5244)"
0000857931-0001-4,SIZZLER USA RESTAURANTS INC,SIZZLER #1226 | SIZZLER #226,2920 LOS FELIZ BLVD,LOS ANGELES,2920 LOS FELIZ 90039-1503,25910 ACERO SUITE #350,MISSION VIEJO,92691-7908,722110,Full-service restaurants,13,05/01/1970,,"(34.1254, -118.2648)"
0002803770-0001-6,NOODLE PAVILION THAI CAFE LLC,,20022 VENTURA BLVD,WOODLAND HILLS,20022 VENTURA 91364-2632,,,,722110,Full-service restaurants,3,01/01/2015,,"(34.1715, -118.5692)"
0002845774-0001-4,"POK POK LA, LLC",POK POK,978 N BROADWAY,LOS ANGELES,978 BROADWAY 90012-1707,3220 SE MILWAUKIE AVENUE,PORTLAND,97202-2430,722110,Full-service restaurants,1,09/01/2015,,"(34.0659, -118.2364)"
0002565916-0001-4,HOKKAIDO WESTSIDE INC,HOKKAIDO SEAFOOD BUFFET,10850 W PICO BLVD UNIT #2,LOS ANGELES,10850 PICO 90064-2131,3030 CHERRY AVENUE,LONG BEACH,90807-5210,722110,Full-service restaurants,5,06/01/2011,,"(34.0401, -118.4285)"
0000098015-0001-1,ACE ACCESSORY INC,ACE ACCESSORY,308 E PICO BLVD,LOS ANGELES,308 PICO 90015-2510,,,,722110,Full-service restaurants,14,08/30/2006,,"(34.0351, -118.2581)"
0002567989-0001-8,ALVIN CAILAN,CALAMANSI CONCEPTS,3700 BERKSHIRE ROAD,PICO RIVERA,3700 BERKSHIRE 90660-5924,,,,722110,Full-service restaurants,0,07/05/2011,,"(34.0192, -118.0749)"
0002634787-0001-7,SHUNASHY JIMENEZ,AXIOTE MEXICAN RESTAURANT,1601 SAWTELLE BLVD #101,LOS ANGELES,1601 SAWTELLE 90025-3169,10937 S INGLEWOOD AVENUE,INGLEWOOD,90304-2116,722110,Full-service restaurants,11,03/01/2012,,"(34.0471, -118.4489)"
0000267458-0008-3,"SENIOR CLASSIC LEASING, LLC",CARLS JR RESTAURANT #7493,5166 VINELAND AVENUE,N HOLLYWOOD,5166 VINELAND 91601-3849,1 CENTERPOINTE DRIVE SUITE #400,LA PALMA,90623-2530,722110,Full-service restaurants,2,11/27/2000,,"(34.164, -118.3702)"
0002829716-0001-8,"YAI RESTAURANT ,LLC",YAI RESTAURANT,5757 HOLLYWOOD BLVD,LOS ANGELES,5757 HOLLYWOOD 90028,5757 HOLLYWOOD BLVD,LOS ANGELES,90028-6719,722110,Full-service restaurants,13,04/01/2015,,"(34.1016, -118.3148)"
0002853980-0001-8,AFFAIR LLC,,11819 WILSHIRE BLVD #103,LOS ANGELES,11819 WILSHIRE 90025-6627,,,,722110,Full-service restaurants,11,09/10/2015,,"(34.0479, -118.4627)"
0002808746-0001-9,PHILLIP E HUGHES,JUNIORS BBQ PIT,7501 S WESTERN AVENUE,LOS ANGELES,7501 WESTERN 90047-2430,900 N ALAMEDA STREET #862365,LOS ANGELES,90086-2513,722110,Full-service restaurants,8,02/24/2015,,"(33.9718, -118.3089)"
0002779123-0001-5,BL DELIGHTS INC,BL DELIGHTS CAFE,5900 SEPULVEDA BLVD,VAN NUYS,5900 SEPULVEDA 91411-2511,16060 VENTURA BLVD SUITE #110-147,ENCINO,91436-2761,722110,Full-service restaurants,4,10/03/2014,,"(34.1768, -118.4661)"
0002796577-0001-5,JESUS A CASTILLO,MIRELIS  CATERING,410 LA FRANCE AVENUE,ALHAMBRA,410 LA FRANCE 91801-1712,,,,722110,Full-service restaurants,0,01/08/2015,,"(34.0975, -118.1478)"
0002807455-0001-6,ARTURO GOMEZ-MOLINA,MAYA'S RESTAURANT,11101 SHERMAN WAY,SUN VALLEY,11101 SHERMAN 91352-4900,,,,722110,Full-service restaurants,2,02/18/2015,,"(34.2011, -118.3726)"
0002664877-0001-1,"SAMVEL'S PLACE, LLC",SAMUEL'S PLACE,6618 CAMELLIA AVENUE,NORTH HOLLYWOOD,6618 CAMELLIA 91606-1741,,,,722110,Full-service restaurants,2,02/27/2013,,"(34.1906, -118.3823)"
0002807824-0001-3,LOS ANAYA INC,TAQUERIA LOS ANAYA,4651 W ADAMS BLVD,LOS ANGELES,4651 ADAMS 90016-3040,,,,722110,Full-service restaurants,10,02/21/2014,,"(34.0325, -118.3417)"
0002813282-0001-4,GIRASOLE INC,VERNETTI,225 N LARCHMONT BLVD,LOS ANGELES,225 LARCHMONT 90004,219 N ST ANDREWS PLACE,LOS ANGELES,90004-4023,722110,Full-service restaurants,4,03/25/2015,,"(34.0749, -118.3236)"
0002812046-0001-4,TIBOR DEME,DANUBE,5820 MELROSE AVENUE,LOS ANGELES,5820 MELROSE 90038-3709,,,,722110,Full-service restaurants,4,03/06/2015,,"(34.0834, -118.3269)"
0002806655-0001-5,MODAN ARTISANAL RAMEN INC,MODAN ARTISANAL RAMEN,1757 COLORADO BLVD,LOS ANGELES,1757 COLORADO 90041-1348,,,,722110,Full-service restaurants,14,02/13/2015,,"(34.1394, -118.206)"
0002633952-0001-2,SWEET TEN THOUSAND INC,SO SUSHI,19596 VENTURA BLVD,TARZANA,19596 VENTURA 91356-2917,,,,722110,Full-service restaurants,3,09/08/2012,,"(34.1727, -118.5599)"
0002686592-0001-8,701 TR LP,LOBSTA SHACK,701 W CESAR E CHAVEZ AVENUE UNIT #107,LOS ANGELES,701 CESAR E CHAVEZ 90012-2184,POST OFFICE BOX #3332,SOUTH PASADENA,91031-6332,722110,Full-service restaurants,1,06/17/2013,,"(34.0606, -118.2438)"
0002786862-0001-7,MOHAMMED H SHARIFI,VALLEY PIZZA MAN,7553 TOPANGA CANYON BLVD,CANOGA PARK,7553 TOPANGA CANYON 91303-1215,,,,722110,Full-service restaurants,3,11/18/2014,,"(34.2076, -118.6059)"
0002850610-0001-6,JUST IN THE FLAVOR INC.,,15315 LARCH AVENUE UNIT #2,LAWNDALE,15315 LARCH 90260,15315 LARCH AVENUE UNIT #2,LAWNDALE,90260-2171,722110,Full-service restaurants,0,09/01/2015,,"(33.8921, -118.3502)"
0002867861-0001-2,"CREWS LAX1, LLC",ROCK & BREWS,100 WORLD WAY UNIT #T112,LOS ANGELES,100 WORLD 90045,8685 W SAHARA AVENUE SUITE #280,LAS VEGAS,89117-5886,722110,Full-service restaurants,11,12/15/2015,,"(33.9453, -118.3997)"
0002690647-0002-1,BURGER LOUNGE III LLC,,217 N LARCHMONT BLVD,LOS ANGELES,217 LARCHMONT 90004-3706,1917 INDIA STREET SUITE #C,SAN DIEGO,92101-2250,722110,Full-service restaurants,4,07/18/2014,,"(34.0748, -118.3236)"
0002840208-0001-0,RED STAR BBQ CORPORATION,,703 S VERMONT AVENUE,LOS ANGELES,703 VERMONT 90005-1518,,,,722110,Full-service restaurants,10,07/01/2015,,"(34.0597, -118.2916)"
0002779895-0001-7,BOWERY BUNGALOW LLC,BOWERY BUNGALOW,4156 SANTA MONICA BLVD,LOS ANGELES,4156 SANTA MONICA 90029-3026,1469 TAMARIND AVENUE,LOS ANGELES,90028-8412,722110,Full-service restaurants,13,10/15/2014,,"(34.0912, -118.2832)"
0000908886-0001-8,ORLANDO WILSHIRE IN V LTD,THE ORLANDO,8384 W 3RD STREET,LOS ANGELES,8384 3RD 90048-4311,,,,722110,Full-service restaurants,5,06/04/1984,,"(34.0729, -118.3725)"
0002080996-0007-1,CBC RESTAURANT CORP,CORNER BAKERY CAFE,300 S GRAND AVENUE,LOS ANGELES,300 GRAND 90071-3109,12700 PARK CENTRAL DRIVE #1300,DALLAS,75251-1523,722110,Full-service restaurants,14,02/22/2016,,"(34.0529, -118.2511)"
0002846219-0001-1,NARUPHON RAMPAI,LIKE'S THAI & CHINESE FOOD,8702 FOOTHILL BLVD,SUNLAND,8702 FOOTHILL 91040-1923,1050 N MARIPOSA AVENUE #211,LOS ANGELES,90029-1485,722110,Full-service restaurants,7,08/05/2015,,"(34.26, -118.323)"
0000453920-0001-5,LA SIRENITA RESTAURANT CORPORATION,LA SIRENITA MEXICAN RESTAURANT | MARISCOS LA SIRENITA,14032 OXNARD STREET,VAN NUYS,14032 OXNARD 91401-3806,,,,722110,Full-service restaurants,2,06/27/1997,,"(34.1793, -118.4387)"
0002785463-0001-1,EAGLE ROCK BREWERY PUBLIC HOUSES LLC,,1627 COLORADO BLVD,LOS ANGELES,1627 COLORADO 90041-1402,,,,722110,Full-service restaurants,14,11/10/2014,,"(34.1395, -118.2018)"
0002833172-0001-5,ANA GLORIA RAMOS VINDEL,TEXIS RESTAURANT,3087 W PICO BLVD,LOS ANGELES,3087 PICO 90006-3829,857 S MANHATTAN PLACE UNIT #4,LOS ANGELES,90005-3330,722110,Full-service restaurants,10,01/02/2015,,"(34.0471, -118.3086)"
0002852355-0001-3,"LA DRAGON, INC",THE DRAGON RESTAURANT,966 S VERMONT AVENUE,LOS ANGELES,966 VERMONT 90006,966 S VERMONT AVENUE,LOS ANGELES,90006-1611,722110,Full-service restaurants,10,10/01/2015,,"(34.0535, -118.2916)"
0002855848-0001-6,HANDI KABAB HOUSE,,360 S ALVARADO STREET UNIT #1,LOS ANGELES,360 ALVARADO 90057,360 S ALVARADO STREET UNIT #1,LOS ANGELES,90057-2913,722110,Full-service restaurants,1,10/01/2015,,"(34.0617, -118.2734)"
0002263747-0001-2,CALCRAFT LLC,CRAFT LOS ANGELES,10100 CONSTELLATION BLVD,LOS ANGELES,10100 CONSTELLATION 90067-4604,,,,722110,Full-service restaurants,5,07/12/2007,,"(34.0598, -118.4143)"
0002799846-0001-6,ROSA M CASTANEDA VDA DE LEMUS,,3084 W PICO BLVD,LOS ANGELES,3084 PICO 90006-3805,,,,722110,Full-service restaurants,10,08/01/2014,,"(34.0471, -118.3083)"
0002801699-0001-1,HOLLYWOOD PIES INC,,6116  1/2 W PICO BLVD,LOS ANGELES,6116 PICO 90035-2517,,,,722110,Full-service restaurants,10,01/28/2015,,"(34.053, -118.3749)"
0002858565-0005-0,MINC INC,,9101 RESEDA BLVD,NORTHRIDGE,9101 RESEDA 91324-3031,42913 CAPITAL DRIVE UNIT #106,LANCASTER,93535-4556,722110,Full-service restaurants,12,09/01/2015,,"(34.2355, -118.536)"
0002767763-0001-8,6500 HOLLYWOOD BLVD LLC,,6500 HOLLYWOOD BLVD,LOS ANGELES,6500 HOLLYWOOD 90028-6210,6508 HOLLYWOOD BLVD,LOS ANGELES,90028-6210,722110,Full-service restaurants,13,01/01/2007,,"(34.1015, -118.331)"
0002791290-0001-0,LACHA SOMTUM,,5169 HOLLYWOOD BLVD,LOS ANGELES,5169 HOLLYWOOD 90027-6113,8564 PARAMOUNT BLVD,DOWNEY,90240-2127,722110,Full-service restaurants,13,02/01/2014,,"(34.1017, -118.3025)"
0002832799-0001-6,CANDELARIO MARTINEZ,,465 E 47TH STREET,LOS ANGELES,465 47TH 90011-3901,,,,722110,Full-service restaurants,9,01/01/2014,,"(34.0006, -118.2667)"
0002810922-0001-8,VORAVIT JUIMUANGSRI,,7139 BALBOA BLVD,VAN NUYS,7139 BALBOA 91406-3638,,,,722110,Full-service restaurants,6,04/01/2015,,"(34.2002, -118.5011)"
0002222221-0001-4,KITCHEN STORY INC,,2129 SAWTELLE BLVD,LOS ANGELES,2129 SAWTELLE 90025-6249,,,,722110,Full-service restaurants,11,01/01/2007,,"(34.0391, -118.4421)"
0002615705-0001-3,1715 PACIFIC AVENUE LLC,BARNYARD VENCE | BARNYARD VENICE,1715 PACIFIC AVENUE,VENICE,1715 PACIFIC 90291-4119,,,,722110,Full-service restaurants,11,05/30/2012,,"(33.9869, -118.4716)"
0002717127-0001-1,FESFAR INC,CASTILLO 8351,8351 SAN FERNANDO ROAD,SUN VALLEY,8351 SAN FERNANDO 91352-3225,7215 PINE AVENUE,CHINO,91708-9274,722110,Full-service restaurants,6,11/26/2013,,"(34.2218, -118.3731)"
0002850382-0001-6,ROTISSERIE 101 LLC,TWIST & GRILL LLC,735 S FIGUEROA STREET #114,LOS ANGELES,735 FIGUEROA 90017-2561,,,,722110,Full-service restaurants,14,01/01/2014,,"(34.0488, -118.2603)"
0002748498-0002-0,JCS CENTRAL INC.,BURGER KING #5642,9025 BALBOA BLVD,NORTHRIDGE,9025 BALBOA 91325-2600,1301 GLENDALE BLVD,LOS ANGELES,90026-2507,722110,Full-service restaurants,12,04/08/2014,,"(34.236, -118.5025)"
0000413107-0001-9,GERARDO MARTINEZ & RAQUEL JIMENEZ,RAPIDO ELECTRONIC COM. ACCESSORIES,1134 S WESTERN AVENUE #5,LOS ANGELES,1134 WESTERN 90006-2366,4017 PALMYRA ROAD APARTMENT #1,LOS ANGELES,90008-2437,722110,Full-service restaurants,10,02/10/2004,,"(34.0497, -118.309)"
0002861843-0001-1,NURIA ILIANA LUNA FLORES,LOS MOCHIS RESTAURANT SEAFOOD AND MEXICAN FOOD,7515 S CENTRAL AVENUE UNIT #A,LOS ANGELES,7515 CENTRAL 90001-2426,,,,722110,Full-service restaurants,9,10/19/2015,,"(33.9715, -118.2564)"
0002518734-0001-6,YOUNG SOO KANG,SUSHI WAKANA,404 S FIGUEROA STREET UNIT #404,LOS ANGELES,404 FIGUEROA 90071-1797,22222 SHERMAN WAY SUITE #200,CANOGA PARK,91303-1057,722110,Full-service restaurants,14,08/30/2010,,"(34.0534, -118.256)"
0002800861-0001-3,NICKER MANCHESTER INC,,1406 W MANCHESTER AVENUE,LOS ANGELES,1406 MANCHESTER 90047-5422,,,,722110,Full-service restaurants,8,01/01/2014,,"(33.96, -118.3003)"
0002791563-0001-7,WAH KEE CORPORATION,,10974 W PICO BLVD,LOS ANGELES,10974 PICO 90064-2115,,,,722110,Full-service restaurants,5,12/16/2014,,"(34.0385, -118.4317)"
0002100481-0002-8,SANTOS MARTINEZ,LA FORCACCIA 1,7300 TOPANGA CANYON BLVD #7,CANOGA PARK,7300 TOPANGA CANYON 91303-3333,,,,722110,Full-service restaurants,3,04/23/2009,,"(34.2028, -118.6059)"
0000094002-0001-4,BROMLEY FOODS INC,JACK IN THE BOX 341,7955 VINELAND AVENUE,SUN VALLEY,7955 VINELAND 91352-4477,23801 CALABASAS ROAD SUITE #2002,CALABASAS,91302-1569,722110,Full-service restaurants,2,10/28/1991,,"(34.2152, -118.3703)"
0000858320-0001-4,NUTRIFIT LLC,NUTRIFIT LLC,11692 GATEWAY BLVD,LOS ANGELES,11692 GATEWAY 90064-2829,11692 GATEWAY BLVD,LOS ANGELES,90064-2829,722110,Full-service restaurants,11,07/16/1991,,"(34.0286, -118.4431)"
0000051605-0002-8,LUIS E MERCADO-ALVARADO IV,,1415 N AVALON BLVD,WILMINGTON,1415 AVALON 90744-1506,POST OFFICE BOX #244,WILMINGTON,90748-0244,722110,Full-service restaurants,15,01/01/2007,,"(33.7916, -118.2633)"
0000260464-0017-7,CARLS JR RESTAURANTS LLC,CARLS JR RESTAURANT #321,2912 S FIGUEROA STREET,LOS ANGELES,2912 FIGUEROA 90007-3709,POST OFFICE BOX #61099,ANAHEIM,92803-6199,722110,Full-service restaurants,9,07/25/1981,,"(34.0257, -118.2775)"
0000909775-0001-9,PATRICIA CYNTHIA LEAO,EL INDIO MEXICANO RESTAURANT,17019 ROSCOE BLVD,NORTHRIDGE,17019 ROSCOE 91325-4014,,,,722110,Full-service restaurants,12,10/01/1998,,"(34.2214, -118.5043)"
0002383838-0001-0,YARD HOUSE LOS ANGELES LLC,YARD HOUSE,800 W OLYMPIC BLVD,LOS ANGELES,800 OLYMPIC 90015-1360,POST OFFICE BOX #695016,ORLANDO,32869-5016,722110,Full-service restaurants,14,11/17/2008,,"(34.045, -118.2639)"
